Company_Name,P/E Ratio,P/B Ratio,Debt-to-Equity Ratio,ROE,ROA
CARE Ratings Limited,35.309967,5.35698,2.722,0.16053,0.0871
CarTrade Tech Limited,86.37569,3.4704201,5.514,0.04507,0.01641
Carysil Limited,33.520054,4.4120517,53.728,0.15459,0.07763
Castrol India Limited,21.574257,9.082109,3.437,0.1455187390610315,0.0520307211637942
Consolidated Construction Consortium Limited,0.8691785,9.24833,204.658,0.1455187390610315,-0.45204
Country Club Hospitality & Holidays Limited,65.54656602500884,0.9927826,7.618,0.1455187390610315,0.0520307211637942
CCL Products (India) Limited,36.163414,5.4644823,109.247,0.16146,0.069749996
Central Depository Services (India) Limited,71.34563,24.858526,0.066,0.37493,0.2394
CEAT Limited,21.72595,2.9293852,49.518,0.14031,0.06197
,18.112324,3.4413934,58.457,0.1455187390610315,0.0520307211637942
Celebrity Fashions Limited,65.54656602500884,2.7784252,197.704,0.1455187390610315,0.0520307211637942
Cello World Limited,49.662956,14.01411,27.062,0.1455187390610315,0.0520307211637942
Century Enka Limited,19.621094,0.99221367,3.715,0.05195,0.028180001
Century Extrusions Limited,26.234692,2.815683,66.338,0.1455187390610315,0.0520307211637942
Central Bank of India,13.801527,1.411177,89.8259119818285,0.10709,0.00783
Centrum Capital Limited,65.54656602500884,4.078682,298.229,-0.054390002,-0.00535
Centum Electronics Limited,65.54656602500884,13.348276,115.028,0.1455187390610315,0.0520307211637942
Century Plyboards (India) Limited,77.68916,7.632499,34.942,0.1455187390610315,0.0520307211637942
Cera Sanitaryware Limited,39.37601,7.049798,3.273,0.1455187390610315,0.0520307211637942
Cerebra Integrated Technologies Limited,65.54656602500884,0.5232865,18.606,0.1455187390610315,0.0520307211637942
CESC Limited,17.347418,2.1396723,121.345,0.1455187390610315,0.0520307211637942
Capri Global Capital Limited,48.728683,3.8627613,329.777,0.08401,0.02115
CG Power and Industrial Solutions Limited,124.589035,31.526495,0.819,0.30103,0.11479
Chalet Hotels Limited,245.99744,10.675242,162.366,0.1455187390610315,0.0520307211637942
Chambal Fertilisers and Chemicals Limited,13.312796,2.4791753,1.215,0.19408001,0.09742
Chembond Chemicals Limited,18.901503,2.0943103,2.269,0.11589,0.05847
Chemcon Speciality Chemicals Limited,43.93449,1.7092699,8.861,0.03979,0.01897
Chemfab Alkalis Limited,120.246635,4.0093145,20.965,0.03387,0.02352
Chemplast Sanmar Limited,65.54656602500884,4.6055055,87.703,-0.07185,0.0027700001
Chennai Petroleum Corporation Limited,12.49273,1.16024,79.216,0.0922,0.041160002
Cheviot Company Limited,9.999238,1.2598445,1.427,0.1455187390610315,0.0520307211637942
Choice International Limited,100.47348,11.887689,55.262,0.21924,0.08266
Cholamandalam Investment and Finance Company Limited,25.569868,4.595072,738.948,0.20701,0.02411
Cholamandalam Financial Holdings Limited,12.807186,2.5683968,608.429,0.1455187390610315,0.0520307211637942
CIE Automotive India Limited,21.617989,2.8528602,7.763,0.1455187390610315,0.0520307211637942
Cigniti Technologies Limited,36.154305,6.155318,3.282,0.18747999,0.11221
Cineline India Limited,65.54656602500884,2.9097412,233.904,0.1455187390610315,0.0520307211637942
Cinevista Limited,65.54656602500884,1.2873226,19.42,0.1455187390610315,0.0520307211637942
Cipla Limited,26.667572,4.202828,1.621,0.16735001,0.10855
Clean Science and Technology Limited,59.985554,11.901525,0.157,0.21574,0.14101
CL Educate Limited,49.9693,1.3708668,11.496,0.1455187390610315,0.0520307211637942
Chaman Lal Setia Exports Ltd.,18.296804,2.950011,7.04,0.16712,0.10877
CMI Limited,65.54656602500884,7.785872018563158,89.8259119818285,0.1455187390610315,-0.01819
CMS Info Systems Limited,22.3769,3.768912,8.862,0.18931,0.111499995
Coal India Limited,6.5439167,2.4521198,8.053,0.43018,0.10689
Coastal Corporation Limited,2018.6156,1.3663225,128.314,0.1455187390610315,0.0520307211637942
Cochin Shipyard Limited,44.6409,7.31621,9.497,0.17363001,0.04927
Coffee Day Enterprises Limited,65.54656602500884,0.17615868,43.553,0.1455187390610315,0.0520307211637942
Coforge Limited,74.91518,10.492549,13.323,0.14807999,0.07749
Colgate-Palmolive (India) Limited,81.90748,44.885426,4.238,0.86004996,0.36231998
Compucom Software Limited,153.0,1.618687,27.189,0.1455187390610315,0.0520307211637942
Commercial Syn Bags Limited,38.42253,2.5398006,84.315,0.1455187390610315,0.0520307211637942
Container Corporation of India Limited,37.163715,3.884955,7.45,0.10624,0.06243
Concord Biotech Limited,68.23962,14.052621,0.215,0.22272,0.1558
Confidence Petroleum India Limited,31.108227,1.93089,49.91,0.1455187390610315,0.0520307211637942
Consolidated Finvest & Holdings Limited,11.698412,0.8549268,89.8259119818285,0.1455187390610315,0.0520307211637942
Control Print Limited,22.011583,3.166193,2.377,0.15405,0.10416
Coral India Finance and Housing Limited,9.0053005,0.88249046,89.8259119818285,0.11413,0.07615
Cords Cable Industries Limited,22.337389,1.5034956,13.037,0.069180004,0.06101
Coromandel International Limited,40.187702,5.396674,5.67,0.14079,0.07558
Cosmo First Limited,22.582039,1.7292566,77.777,0.1455187390610315,0.0520307211637942
Country Condo's Limited,74.888885,2.134262,7.945,0.1455187390610315,0.0520307211637942
Craftsman Automation Limited,45.4252,4.2405734,70.419,0.12462,0.06504
Creative Newtech Limited,26.093346,6.3272834,29.563,0.24334998,0.08432999
Creative Eye Limited,65.54656602500884,0.7684088,30.881,0.1455187390610315,0.0520307211637942
CreditAccess Grameen Limited,9.913008,1.8847886,275.798,0.20868999,0.05277
Crest Ventures Limited,13.792993,1.0953302,18.036,0.1455187390610315,0.0520307211637942
CRISIL Limited,62.268204,18.530851,1.999,0.1455187390610315,0.0520307211637942
Crompton Greaves Consumer Electricals Limited,50.07051,8.373175,19.809,0.1455187390610315,0.0520307211637942
Crown Lifters Limited,14.516892,4.895081,82.653,0.45152,0.06356
CSB Bank Limited,9.869865,1.3184185,89.8259119818285,0.14531,0.01561
CSL Finance Limited,10.62703,1.5455856,106.341,0.1455187390610315,0.0520307211637942
Cambridge Technology Enterprises Limited,65.54656602500884,1.8701344,106.692,0.1455187390610315,0.0520307211637942
City Union Bank Limited,12.300917,1.455918,89.8259119818285,0.12611,0.01526
Cubex Tubings Limited,31.040678,1.8949176,21.778,0.1455187390610315,0.0520307211637942
Cummins India Limited,47.847073,13.37071,0.403,0.29888,0.14804
Cupid Limited,137.35713,6.8513403,4.002,0.1455187390610315,0.0520307211637942
Cyber Media (India) Limited,65.54656602500884,7.785872018563158,258.177,0.1455187390610315,0.0520307211637942
CyberTech Systems and Software Limited,23.076513,2.969329,3.213,0.1468,0.06586
Cyient Limited,31.869324,4.055477,10.214,0.13802,0.08180001
Cyient DLM Limited,77.56678,5.6463,36.636,0.0736,0.03451
Dabur India Limited,50.44554,8.706872,16.24,0.16979,0.07819
Dalmia Bharat Limited,43.22077,1.8862859,27.96,0.04622,0.03051
Dalmia Bharat Sugar and Industries Limited,10.7013445,0.9760804,11.967,0.092819996,0.05367
Damodar Industries Limited,65.54656602500884,0.7046143,154.47,0.014529999,0.01285
Dangee Dums Limited,65.54656602500884,7.7620397,126.704,0.1455187390610315,0.0520307211637942
Datamatics Global Services Limited,21.04235,2.9294279,2.882,0.14956,0.0783
Data Patterns (India) Limited,74.89885,10.487498,0.264,0.1455187390610315,0.0520307211637942
Davangere Sugar Company Limited,35.8,1.4858881,77.692,0.1455187390610315,0.0520307211637942
D. B. Corp Limited,11.929825,2.4876533,12.558,0.21485001,0.117510006
,14.364687,4.175482,90.015,0.46355,0.13224
Dilip Buildcon Limited,14.506558,1.302631,189.205,0.11694,0.047259998
Dhampur Bio Organics Limited,73.708855,0.79563314,58.935,0.1455187390610315,0.0520307211637942
Valor Estate Limited,36.29569,1.8955495,39.814,0.1455187390610315,0.0520307211637942
DB (International) Stock Brokers Limited,18.096775,2.271485,7.295,0.13251,0.059320003
Dishman Carbogen Amcis Limited,65.54656602500884,0.732244,43.699,-0.030250002,0.0017299999
DCB Bank Limited,6.828984,0.72042364,89.8259119818285,0.11229999,0.00899
DC Infotech and Communication Limited,34.070892,8.151308,74.348,0.1455187390610315,0.0520307211637942
DCM Limited,28.67116,9.564787,8.185,0.1455187390610315,0.0520307211637942
DCM Financial Services Limited,65.54656602500884,7.785872018563158,89.8259119818285,0.1455187390610315,0.0520307211637942
DCM Nouvelle Limited,78.11151,1.2853371,114.732,0.1455187390610315,0.0520307211637942
DCM Shriram Limited,31.976397,2.509361,33.168,0.08106,0.04301
DCM Shriram Industries Limited,13.326444,1.8720963,43.098,0.14937,0.0643
DCW Limited,316.55176,2.6262336,42.547,0.1455187390610315,0.0520307211637942
DCX Systems Limited,61.468925,3.2281034,25.802,0.1455187390610315,0.0520307211637942
Deccan Cements Limited,23.93149,1.1977891,72.34,0.1455187390610315,0.0520307211637942
,169.97327,3.7370377,102.071,0.1455187390610315,0.0520307211637942
Deepak Fertilisers And Petrochemicals Corporation Limited,21.714418,2.5958357,66.058,0.1268,0.067880005
Deepak Nitrite Limited,41.463726,6.9542003,16.724,0.18014,0.107559994
Deep Industries Limited,26.135733,2.4099822,11.58,0.09551,0.04956
Delhivery Limited,5130.0,2.8932846,12.787,0.1455187390610315,0.0520307211637942
Delphi World Money Limited,22.00106,1.0425315,13.972,0.1455187390610315,0.0520307211637942
Delta Corp Limited,19.440619,1.1851673,1.784,0.063590005,0.02401
Delta Manufacturing Limited,65.54656602500884,4.1993213,148.376,0.1455187390610315,0.0520307211637942
DEN Networks Limited,8.900001,0.568026,0.685,0.05297,-0.00149
De Nora India Limited,36.995075,5.433228,89.8259119818285,0.15755,0.103369996
Dev Information Technology Limited,20.041666,6.4362173,25.015,0.1455187390610315,0.0520307211637942
Devyani International Limited,633.2143,18.327477,213.006,-0.02128,0.039130002
Digicontent Limited,20.195206,24.725367,1007.864,3.9580398,0.117010005
Dhampur Sugar Mills Limited,15.120149,0.9722008,89.085,0.1455187390610315,0.0520307211637942
Dhanlaxmi Bank Limited,43.84375,1.0088686,89.8259119818285,0.02325,0.00154
Dhani Services Limited,65.54656602500884,1.5642656,20.129,0.1455187390610315,0.0520307211637942
Dhanuka Agritech Limited,25.22857,5.370508,6.632,0.22028999,0.117910005
Dharmaj Crop Guard Limited,23.059267,2.5980437,31.134,0.1455187390610315,0.0520307211637942
Dhruv Consultancy Services Limited,30.706348,2.7827194,30.653,0.1455187390610315,0.0520307211637942
Dhunseri Investments Limited,16.003983,0.49802527,10.96,0.1455187390610315,0.0520307211637942
Diamond Power Infrastructure Limited,263.85965,7.785872018563158,89.8259119818285,0.1455187390610315,0.0520307211637942
Diamines and Chemicals Limited,82.45484,2.9445221,2.721,0.03769,0.028870001
Prataap Snacks Limited,66.5074,3.4568672,9.135,0.053489998,0.03081
DIC India Limited,123.429825,1.6294404,1.035,-0.02572,0.00912
,39.560974,4.7665925,18.027,0.1455187390610315,0.0520307211637942
Digidrive Distributors Limited,31.12925,0.78136736,0.04,0.1455187390610315,0.0520307211637942
DiGiSPICE Technologies Limited,16.75138,2.8690386,10.546,0.1455187390610315,0.0520307211637942
Digjam Limited,65.54656602500884,8.692249,320.96,0.1455187390610315,0.0520307211637942
Dish TV India Limited,65.54656602500884,7.785872018563158,89.8259119818285,0.1455187390610315,0.0520307211637942
Divgi TorqTransfer Systems Limited,59.322273,3.2981133,0.269,0.1455187390610315,0.0520307211637942
Divi's Laboratories Limited,84.786934,11.327252,0.058,0.13912,0.09119
Dixon Technologies (India) Limited,147.492,45.748222,30.83,0.36816,0.04616
DJ Mediaprint & Logistics Limited,103.31867,16.843426,55.457,0.2157,0.12806
DLF Limited,58.06396,5.1943936,10.664,0.09224,0.01946
D-Link (India) Limited,20.025251,4.4801536,1.31,0.23786,0.11274
Avenue Supermarts Limited,83.91246,11.177812,3.54,0.14303,0.10529
DMCC Speciality Chemicals Limited,72.49056,4.491939,27.904,0.06361,0.03842
Diligent Media Corporation Limited,0.47529814,7.785872018563158,89.8259119818285,0.1455187390610315,0.0520307211637942
Dodla Dairy Limited,34.326416,5.7861605,3.586,0.18499,0.11841
Dolat Algotech Limited,8.997159,2.8147984,10.605,0.1455187390610315,0.0520307211637942
Dollar Industries Limited,30.496325,3.6138282,40.978,0.1455187390610315,0.0520307211637942
Dolphin Offshore Enterprises (India) Limited,99.10072,9.100068,0.437,0.1455187390610315,0.0520307211637942
DOMS Industries Limited,82.600525,16.27704,21.377,0.1455187390610315,0.0520307211637942
Donear Industries Limited,18.800982,3.8905838,165.023,0.1455187390610315,0.0520307211637942
D. P. Abhushan Limited,40.30645,9.963652,58.737,0.30375,0.12694
D.P. Wires Limited,20.889929,2.4450915,0.473,0.1455187390610315,0.0520307211637942
DRC Systems India Limited,23.6281,7.9174743,1.57,0.1455187390610315,0.0520307211637942
Dreamfolks Services Limited,30.363705,7.929255,19.151,0.30953,0.12663001
Dredging Corporation of India Limited,65.54656602500884,1.8715559,44.162,0.1455187390610315,0.0520307211637942
Dr. Reddy's Laboratories Limited,20.24985,3.6595013,15.694,0.19273001,0.104040004
Dynacons Systems & Solutions Limited,27.605152,9.044633,35.041,0.38939998,0.103870004
Dhunseri Tea & Industries Limited,65.54656602500884,0.534233,48.823,0.1455187390610315,0.0520307211637942
Ducon Infratechnologies Limited,18.5,1.6774611,85.608,0.1455187390610315,0.0520307211637942
Dhunseri Ventures Limited,7.2083917,0.42496803,12.719,0.1455187390610315,0.0520307211637942
Dwarikesh Sugar Industries Limited,65.54656602500884,1.4520453,29.803,-0.00141,0.01509
Dynamic Cables Limited,46.900146,7.002099,35.17,0.17729001,0.09807
Dynamatic Technologies Limited,61.21872,8.409411,87.622,0.1455187390610315,0.0520307211637942
Dynemic Products Limited,39.912876,2.3720486,50.035,0.05923,0.03708
E2E Networks Limited,189.98776,11.744558,37.176,0.11418,0.07282
Easy Trip Planners Limited,66.48,4.872472,3.117,0.1455187390610315,0.0520307211637942
eClerx Services Limited,33.927296,8.338817,14.133,0.25861,0.15812
,27.519531,9.530251,16.778,0.1455187390610315,0.0520307211637942
Edelweiss Financial Services Limited,21.503485,1.7740823,318.382,0.096820004,0.01361
Educomp Solutions Limited,65.54656602500884,7.785872018563158,89.8259119818285,0.1455187390610315,-0.0185
Eicher Motors Limited,30.591475,6.859544,2.128,0.24452,0.13003
E.I.D.- Parry (India) Limited,22.209724,2.3061912,15.623,0.1455187390610315,0.0520307211637942
,51.17011,15.074703,81.022,0.50743,0.18101999
EIH Associated Hotels Limited,30.698557,5.3228884,0.873,0.1455187390610315,0.0520307211637942
EIH Limited,38.176693,6.448029,4.877,0.1455187390610315,0.0520307211637942
Eimco Elecon (India) Limited,25.437895,2.991673,0.191,0.12479,0.068670005
Everest Kanto Cylinder Limited,18.50668,1.9774069,5.949,0.1455187390610315,0.0520307211637942
Eldeco Housing and Industries Limited,28.471123,2.402645,26.826,0.087139994,0.0344
Elecon Engineering Company Limited,38.05433,7.7033253,6.726,0.22412,0.12304
Electrosteel Castings Limited,9.710582,1.5755185,35.375,0.17413999,0.08441
Electrotherm (India) Limited,4.2573876,7.785872018563158,89.8259119818285,0.1455187390610315,0.0520307211637942
Elgi Equipments Limited,56.692387,10.79607,30.267,0.20577,0.10127
Elgi Rubber Company Limited,47.505974,3.1453443,161.766,0.1455187390610315,0.0520307211637942
Elin Electronics Limited,59.0625,2.0521173,2.384,0.1455187390610315,0.0520307211637942
Emami Limited,32.013535,9.428884,2.831,0.30492002,0.14798
Emami Paper Mills Limited,10.426874,1.4615552,79.23,0.11407,0.0618
Emami Realty Limited,65.54656602500884,7.785872018563158,89.8259119818285,0.1455187390610315,0.0520307211637942
,65.54656602500884,1.6299993,7.995,-0.09029,-0.03363
,46.13402,6.3446727,27.624,0.16485001,0.0806
Electronics Mart India Limited,34.772633,4.639737,114.616,0.1455187390610315,0.0520307211637942
Emkay Global Financial Services Limited,13.64195,2.9451823,11.002,0.25254,0.060060002
Emmbi Industries Limited,23.43412,1.7569072,91.924,0.1455187390610315,0.0520307211637942
EMS Limited,29.106045,6.263611,8.826,0.1455187390610315,0.0520307211637942
eMudhra Limited,93.0715,10.8828,89.8259119818285,0.14636,0.08988
Endurance Technologies Limited,39.2668,5.6975513,14.365,0.15541,0.07383
Energy Development Company Limited,52.81481,1.2620586,150.401,0.02609,0.01801
Engineers India Limited,27.920973,4.341415,1.221,0.16288,0.029590001
Entertainment Network (India) Limited,36.14403,1.0857285,24.943,0.1455187390610315,0.0520307211637942
Entero Healthcare Solutions Limited,87.52901,3.804508,20.591,0.1455187390610315,0.0520307211637942
EPACK Durable Limited,91.92929,4.886023,46.671,0.1455187390610315,0.0520307211637942
Epigral Limited,27.12383,5.680628,64.014,0.23216999,0.11254
EPL Limited,32.48157,3.8187122,38.29,0.12154,0.07794
Equippp Social Impact Technologies Limited,65.54656602500884,37.847332,29.425,0.1455187390610315,0.0520307211637942
Equitas Small Finance Bank Limited,11.777979,1.2848535,18.247,0.07846,0.0101
Eris Lifesciences Limited,52.335552,6.5635633,86.078,0.13091,0.06705
ESAB India Limited,54.773262,26.804825,1.226,0.51631,0.25888002
ESAF Small Finance Bank,70.27273,0.7984713,89.8259119818285,0.1455187390610315,0.0520307211637942
Escorts Kubota Limited,29.327362,3.5147586,1.015,0.12642,0.05369
Essar Shipping Limited,1.5696517,7.785872018563158,89.8259119818285,0.1455187390610315,0.0520307211637942
Integra Essentia Limited,32.636364,1.8835256,6.885,0.06691,0.0051599997
Ester Industries Limited,65.54656602500884,2.1375875,104.575,-0.11766,-0.01125
Ethos Limited,83.56797,8.203895,19.352,0.113520004,0.06358
Eureka Forbes Limited,88.80656,2.5461028,1.823,0.029289998,0.01712
Eurotex Industries and Exports Limited,65.54656602500884,7.785872018563158,89.8259119818285,0.1455187390610315,-0.07117
Eveready Industries India Limited,38.111755,7.435811,79.266,0.1455187390610315,0.0520307211637942
Everest Industries Limited,117.322235,2.034269,49.791,0.01762,0.00721
Excel Realty N Infra Limited,61.000004,0.7736208,0.251,0.0129700005,-0.00834
Excel Industries Limited,21.39554,1.1411825,0.125,0.1455187390610315,0.0520307211637942
Exicom Tele-Systems Limited,81.730774,4.2699976,89.8259119818285,0.1455187390610315,0.0520307211637942
Exide Industries Limited,42.309643,2.5631328,13.489,0.06388,0.041890003
Expleo Solutions Limited,20.589869,3.6741757,4.263,0.1455187390610315,0.0520307211637942
Exxaro Tiles Limited,65.54656602500884,0.14566796,35.215,0.1455187390610315,0.0520307211637942
The Fertilisers and Chemicals Travancore Limited,65.54656602500884,46.846462,138.861,-0.05037,0.0031400002
Fairchem Organics Limited,39.80883,5.7514133,2.524,0.1455187390610315,0.0520307211637942
Faze Three Limited,29.307898,2.7729862,44.575,0.1455187390610315,0.0520307211637942
Fineotex Chemical Limited,29.705349,8.117382,1.144,0.1455187390610315,0.0520307211637942
Future Consumer Limited,65.54656602500884,7.785872018563158,89.8259119818285,0.1455187390610315,0.0520307211637942
FCS Software Solutions Limited,65.54656602500884,1.348225,89.8259119818285,0.1455187390610315,0.0520307211637942
FDC Limited,25.120762,1.7344518,0.878,0.14848,0.07746
The Federal Bank Limited,11.769415,1.4821781,89.8259119818285,0.13948,0.01316
Fedbank Financial Services Limited,14.415406,1.6183078,415.97,0.1374,0.023559999
Fiberweb (India) Limited,15.117794,1.0352343,4.727,0.07102,0.03809
Fiem Industries Limited,21.553019,4.5117054,2.606,0.1455187390610315,0.0520307211637942
Filatex India Limited,24.111538,2.3108964,19.338,0.1455187390610315,0.0520307211637942
Filatex Fashions Limited,65.54656602500884,0.30763665,2.27,0.1455187390610315,0.0520307211637942
Finolex Cables Limited,25.186926,3.3927631,0.358,0.14276,0.054759998
Fine Organic Industries Limited,32.588894,6.7479396,0.17,0.22929001,0.14786
Fino Payments Bank Limited,28.937502,3.90449,89.8259119818285,0.14558,0.02841
Finolex Industries Limited,18.469545,2.1750183,5.437,0.12934,0.035720002
,65.54656602500884,7.916795,37.52,0.1455187390610315,0.0520307211637942
Five-Star Business Finance Limited,23.260077,3.9217942,120.21,0.18591999,0.08643
,28.154205,3.5319843,7.66,0.1455187390610315,0.0520307211637942
Flexituff Ventures International Limited,0.56025714,7.785872018563158,89.8259119818285,0.1455187390610315,0.0520307211637942
Gujarat Fluorochemicals Limited,117.05076,7.815504,35.494,0.068959996,0.04244
Federal-Mogul Goetze (India) Limited,15.961848,1.9914321,0.665,0.1455187390610315,0.0520307211637942
Future Market Networks Limited,1.5252264,6.0788865,583.376,0.1455187390610315,0.0520307211637942
Foods and Inns Limited,27.6089,1.6794404,92.141,0.06236,0.04385
Force Motors Limited,18.364529,3.4163764,8.946,0.20763001,0.114350006
Fortis Healthcare Limited,78.21429,6.5240583,13.592,0.08186,0.05057
Foseco India Limited,37.589745,9.146534,0.667,0.23401,0.10767
Firstsource Solutions Limited,46.655712,6.262567,57.758,0.14155,0.0708
Fusion Finance Limited,65.54656602500884,0.6130502,302.509,0.1455187390610315,0.0520307211637942
Gabriel India Limited,32.93797,6.3919573,7.503,0.20887,0.09721
Gujarat Ambuja Exports Limited,16.775816,1.955186,5.795,0.123430006,0.06402
GAIL (India) Limited,11.039841,1.5204985,23.366,0.14696,0.06624
,57.212395,10.605622,54.109,0.1455187390610315,0.0520307211637942
Galaxy Surfactants Limited,28.912947,3.99337,6.584,0.14575,0.07688
Gallantt Ispat Limited,26.748861,3.2438376,15.539,0.12917,0.09382
Gandhar Oil Refinery (India) Limited,16.812159,1.701614,17.853,0.1455187390610315,0.0520307211637942
Gandhi Special Tubes Limited,16.737358,4.084114,0.108,0.26728,0.16628
Ganesha Ecosphere Limited,60.09905,5.042943,37.904,0.1455187390610315,0.0520307211637942
Ganesh Benzoplast Limited,15.49217,1.9876864,11.196,0.1455187390610315,0.0520307211637942
Ganesh Housing Corporation Limited,20.070421,7.2886844,2.408,0.36334,0.24382
Ganga Forging Limited,176.5,3.0378659,28.578,0.025799999,0.02207
Ganges Securities Limited,34.20211,0.35706162,0.023,0.1455187390610315,0.0520307211637942
Garware Technical Fibres Limited,38.285164,7.0666842,9.977,0.1455187390610315,0.0520307211637942
GACM Technologies Limited,26.0,0.7492795,11.911,0.051209997,0.03644
GACM Technologies Limited,32.0,0.9221902,11.911,0.051209997,0.03644
Gateway Distriparks Limited,17.51641,2.0197816,24.085,0.11941,0.063379996
Gayatri Highways Limited,65.54656602500884,7.785872018563158,89.8259119818285,0.1455187390610315,0.00238
GeeCee Ventures Limited,17.907698,1.4024037,89.8259119818285,0.1455187390610315,0.0520307211637942
Geekay Wires Limited,65.54656602500884,4.153014,81.929,0.36535,0.15183
Generic Engineering Construction and Projects Limited,22.554403,0.85354614,25.745,0.04329,0.03121
Genesys International Corporation Limited,82.19928,7.198277,14.352,0.10263,0.07457
Gensol Engineering Limited,32.410133,4.820507,228.07,0.15987,0.0783
Genus Paper & Boards Limited,221.59999,1.2046098,69.601,0.1455187390610315,0.0520307211637942
Genus Power Infrastructures Limited,72.17433,6.189522,69.599,0.10225,0.04506
Geojit Financial Services Limited,16.214993,3.0621295,50.905,0.21447,0.10092
GE Power India Limited,65.54656602500884,20.858107,27.584,-0.28318,-0.03085
The Great Eastern Shipping Company Limited,4.80467,1.0054094,20.654,0.2297,0.089490004
GFL Limited,65.54656602500884,0.3860046,89.8259119818285,0.1455187390610315,0.0520307211637942
Grand Foundry Limited,65.54656602500884,7.785872018563158,89.8259119818285,0.1455187390610315,0.0520307211637942
GHCL Limited,11.757315,1.9629937,5.587,0.17909001,0.10982
GHCL Textiles Limited,21.62069,0.7222034,0.994,0.1455187390610315,0.0520307211637942
GIC Housing Finance Limited,6.599673,0.59465444,469.393,0.1455187390610315,0.0520307211637942
General Insurance Corporation of India,11.585101,0.9838485,89.8259119818285,0.08677,0.02646
Gillanders Arbuthnot and Company Limited,65.54656602500884,1.2220457,48.359,-0.14039999,0.00141
Gillette India Limited,65.65178,30.480955,0.005,0.1455187390610315,0.0520307211637942
Ginni Filaments Limited,65.54656602500884,1.3984599,40.197,0.1455187390610315,0.0520307211637942
Gujarat Industries Power Company Limited,16.526686,1.0768491,18.588,0.1455187390610315,0.0520307211637942
GKW Limited,129.60384,0.633518,0.001,0.1455187390610315,0.0520307211637942
Gland Pharma Limited,42.01905,3.3071914,3.717,0.08091,0.05274
GlaxoSmithKline Pharmaceuticals Limited,57.312325,23.489433,0.884,0.42029,0.17087
Glenmark Pharmaceuticals Limited,65.54656602500884,5.575492,15.686,0.1455187390610315,0.0520307211637942
Gujarat Lease Financing Limited,150.0,7.785872018563158,89.8259119818285,0.1455187390610315,0.01242
Global Education Limited,11.234177,1.380061,89.8259119818285,0.34614,0.23070998
Globale Tessile Limited,103.413795,7.785872018563158,89.8259119818285,0.1455187390610315,0.0520307211637942
Global Vectra Helicorp Limited,65.54656602500884,18.296206,2371.928,0.1455187390610315,0.0520307211637942
Globe Textiles (India) Limited,13.78125,1.096742,124.837,0.094919994,0.0309
Globus Spirits Limited,42.4941,2.6635253,33.762,0.1455187390610315,0.0520307211637942
Gloster Limited,65.54656602500884,0.6771516,17.434,0.1455187390610315,0.0520307211637942
Alivus Life Sciences Limited,28.850508,4.796838,0.629,0.1718,0.11428001
G.M. Breweries Limited,12.691038,2.155084,89.8259119818285,0.19864,0.07348
Gujarat Mineral Development Corporation Limited,16.321321,1.6742911,0.046,0.10585,0.05284
GMM Pfaudler Limited,52.519737,5.222676,90.392,0.098929994,0.04782
GMR Airports Limited,65.54656602500884,7.785872018563158,89.8259119818285,0.1455187390610315,0.02073
GMR Power And Urban Infra Limited,3.9682033,8.865997,1174.798,0.1455187390610315,0.0531
G N A Axles Limited,18.509443,2.0827746,29.842,0.117639996,0.06525
Gujarat Narmada Valley Fertilizers & Chemicals Limited,19.188162,1.0261738,0.036,0.1455187390610315,0.0520307211637942
Goa Carbon Limited,17.425829,2.5837467,134.792,0.1455187390610315,0.0520307211637942
GOCL Corporation Limited,29.028776,1.2436644,84.833,0.043709997,-0.01166
Go Fashion (India) Limited,60.728703,7.934761,75.478,0.14057,0.078839995
,134.875,2.711714,146.359,0.02484,0.024820002
Godfrey Phillips India Limited,29.485582,6.3059993,8.149,0.1455187390610315,0.0520307211637942
Godha Cabcon & Insulation Limited,14.25,1.1089494,2.795,0.1455187390610315,0.0520307211637942
,195.32738,6.486716,7.501,0.1455187390610315,0.0520307211637942
Godrej Agrovet Limited,35.353855,5.9180794,72.939,0.13902001,0.05899
Godrej Consumer Products Limited,65.54656602500884,9.0306225,31.458,-0.02776,0.09312
Godrej Industries Limited,93.86896,4.7320385,191.784,0.1455187390610315,0.0520307211637942
Godrej Properties Limited,57.771107,7.39716,122.227,0.13526,-0.0008
Goenka Diamond and Jewels Limited,65.54656602500884,0.15274273,89.8259119818285,-0.01234,0.0520307211637942
Gokaldas Exports Limited,60.158443,5.684072,62.327,0.1455187390610315,0.0520307211637942
Gokul Refoils & Solvent Limited,53.85345,1.8743438,101.451,0.1455187390610315,0.0520307211637942
Gokul Agro Resources Limited,24.927168,6.422165,76.76,0.1455187390610315,0.0520307211637942
Goldiam International Limited,46.08032,6.5068765,0.673,0.14837,0.102180004
AION-TECH Solutions Limited,34.50655,4.0742455,23.127,0.1455187390610315,0.0520307211637942
Goodluck India Limited,18.9388,2.60893,53.18,0.1455187390610315,0.0520307211637942
Gopal Snacks Limited,50.064022,10.972359,1.349,0.24610001,0.16623
Goyal Aluminiums Limited,63.176468,7.6659527,7.82,0.1455187390610315,0.0520307211637942
Godawari Power & Ispat Limited,14.991602,2.9005659,0.744,0.20688999,0.14054
Gujarat Pipavav Port Limited,23.934124,3.7907434,2.81,0.15873,0.10396
GPT Healthcare Limited,30.64628,6.9632325,13.979,0.1455187390610315,0.0520307211637942
GPT Infraprojects Limited,25.132618,5.3911505,64.05,0.1455187390610315,0.0520307211637942
