Company_Name,P/E Ratio,P/B Ratio,Debt-to-Equity Ratio,ROE,ROA
Carysil Limited,33.520054,4.4120517,53.728,15.459,7.763000000000001
Castrol India Limited,21.574257,9.082109,3.437,14.551873906103149,5.2030721163794205
Consolidated Construction Consortium Limited,0.8691785,9.24833,204.658,14.551873906103149,-45.204
Country Club Hospitality & Holidays Limited,65.54656602500884,0.9927826,7.618,14.551873906103149,5.2030721163794205
CCL Products (India) Limited,36.163414,5.4644823,109.247,16.146,6.974999599999999
Central Depository Services (India) Limited,71.34563,24.858526,0.066,37.492999999999995,23.94
CEAT Limited,21.72595,2.9293852,49.518,14.030999999999999,6.197
,18.112324,3.4413934,58.457,14.551873906103149,5.2030721163794205
Celebrity Fashions Limited,65.54656602500884,2.7784252,197.704,14.551873906103149,5.2030721163794205
Cello World Limited,49.662956,14.01411,27.062,14.551873906103149,5.2030721163794205
Century Enka Limited,19.621094,0.99221367,3.715,5.195,2.8180001
Century Extrusions Limited,26.234692,2.815683,66.338,14.551873906103149,5.2030721163794205
Central Bank of India,13.801527,1.411177,89.8259119818285,10.709,0.783
Centrum Capital Limited,65.54656602500884,4.078682,298.229,-5.4390002,-0.5349999999999999
Centum Electronics Limited,65.54656602500884,13.348276,115.028,14.551873906103149,5.2030721163794205
Century Plyboards (India) Limited,77.68916,7.632499,34.942,14.551873906103149,5.2030721163794205
Cera Sanitaryware Limited,39.37601,7.049798,3.273,14.551873906103149,5.2030721163794205
Cerebra Integrated Technologies Limited,65.54656602500884,0.5232865,18.606,14.551873906103149,5.2030721163794205
CESC Limited,17.347418,2.1396723,121.345,14.551873906103149,5.2030721163794205
Capri Global Capital Limited,48.728683,3.8627613,329.777,8.401,2.1149999999999998
CG Power and Industrial Solutions Limited,124.589035,31.526495,0.819,30.103,11.479000000000001
Chalet Hotels Limited,245.99744,10.675242,162.366,14.551873906103149,5.2030721163794205
Chambal Fertilisers and Chemicals Limited,13.312796,2.4791753,1.215,19.408001,9.742
Chembond Chemicals Limited,18.901503,2.0943103,2.269,11.589,5.847
Chemcon Speciality Chemicals Limited,43.93449,1.7092699,8.861,3.979,1.897
Chemfab Alkalis Limited,120.246635,4.0093145,20.965,3.3869999999999996,2.352
Chemplast Sanmar Limited,65.54656602500884,4.6055055,87.703,-7.185,0.27700001
Chennai Petroleum Corporation Limited,12.49273,1.16024,79.216,9.22,4.1160002
Cheviot Company Limited,9.999238,1.2598445,1.427,14.551873906103149,5.2030721163794205
Choice International Limited,100.47348,11.887689,55.262,21.924,8.266
Cholamandalam Investment and Finance Company Limited,25.569868,4.595072,738.948,20.701,2.411
Cholamandalam Financial Holdings Limited,12.807186,2.5683968,608.429,14.551873906103149,5.2030721163794205
CIE Automotive India Limited,21.617989,2.8528602,7.763,14.551873906103149,5.2030721163794205
Cigniti Technologies Limited,36.154305,6.155318,3.282,18.747999,11.221
Cineline India Limited,65.54656602500884,2.9097412,233.904,14.551873906103149,5.2030721163794205
Cinevista Limited,65.54656602500884,1.2873226,19.42,14.551873906103149,5.2030721163794205
Cipla Limited,26.667572,4.202828,1.621,16.735001,10.854999999999999
Clean Science and Technology Limited,59.985554,11.901525,0.157,21.573999999999998,14.100999999999999
CL Educate Limited,49.9693,1.3708668,11.496,14.551873906103149,5.2030721163794205
Chaman Lal Setia Exports Ltd.,18.296804,2.950011,7.04,16.712,10.877
CMI Limited,65.54656602500884,7.785872018563158,89.8259119818285,14.551873906103149,-1.8190000000000002
CMS Info Systems Limited,22.3769,3.768912,8.862,18.931,11.1499995
Coal India Limited,6.5439167,2.4521198,8.053,43.018,10.689
Coastal Corporation Limited,2018.6156,1.3663225,128.314,14.551873906103149,5.2030721163794205
Cochin Shipyard Limited,44.6409,7.31621,9.497,17.363001,4.9270000000000005
Coffee Day Enterprises Limited,65.54656602500884,0.17615868,43.553,14.551873906103149,5.2030721163794205
Coforge Limited,74.91518,10.492549,13.323,14.807998999999999,7.7490000000000006
Colgate-Palmolive (India) Limited,81.90748,44.885426,4.238,86.004996,36.231998
Compucom Software Limited,153.0,1.618687,27.189,14.551873906103149,5.2030721163794205
Commercial Syn Bags Limited,38.42253,2.5398006,84.315,14.551873906103149,5.2030721163794205
Container Corporation of India Limited,37.163715,3.884955,7.45,10.624,6.243
Concord Biotech Limited,68.23962,14.052621,0.215,22.272,15.58
Confidence Petroleum India Limited,31.108227,1.93089,49.91,14.551873906103149,5.2030721163794205
Consolidated Finvest & Holdings Limited,11.698412,0.8549268,89.8259119818285,14.551873906103149,5.2030721163794205
Control Print Limited,22.011583,3.166193,2.377,15.405,10.416
Coral India Finance and Housing Limited,9.0053005,0.88249046,89.8259119818285,11.413,7.614999999999999
Cords Cable Industries Limited,22.337389,1.5034956,13.037,6.9180004,6.101
Coromandel International Limited,40.187702,5.396674,5.67,14.079,7.558
Cosmo First Limited,22.582039,1.7292566,77.777,14.551873906103149,5.2030721163794205
Country Condo's Limited,74.888885,2.134262,7.945,14.551873906103149,5.2030721163794205
Craftsman Automation Limited,45.4252,4.2405734,70.419,12.462,6.5040000000000004
Creative Newtech Limited,26.093346,6.3272834,29.563,24.334998,8.432998999999999
Creative Eye Limited,65.54656602500884,0.7684088,30.881,14.551873906103149,5.2030721163794205
CreditAccess Grameen Limited,9.913008,1.8847886,275.798,20.868999,5.277
Crest Ventures Limited,13.792993,1.0953302,18.036,14.551873906103149,5.2030721163794205
CRISIL Limited,62.268204,18.530851,1.999,14.551873906103149,5.2030721163794205
Crompton Greaves Consumer Electricals Limited,50.07051,8.373175,19.809,14.551873906103149,5.2030721163794205
Crown Lifters Limited,14.516892,4.895081,82.653,45.152,6.356000000000001
CSB Bank Limited,9.869865,1.3184185,89.8259119818285,14.530999999999999,1.5610000000000002
CSL Finance Limited,10.62703,1.5455856,106.341,14.551873906103149,5.2030721163794205
Cambridge Technology Enterprises Limited,65.54656602500884,1.8701344,106.692,14.551873906103149,5.2030721163794205
City Union Bank Limited,12.300917,1.455918,89.8259119818285,12.611,1.526
Cubex Tubings Limited,31.040678,1.8949176,21.778,14.551873906103149,5.2030721163794205
Cummins India Limited,47.847073,13.37071,0.403,29.887999999999998,14.804
Cupid Limited,137.35713,6.8513403,4.002,14.551873906103149,5.2030721163794205
Cyber Media (India) Limited,65.54656602500884,7.785872018563158,258.177,14.551873906103149,5.2030721163794205
CyberTech Systems and Software Limited,23.076513,2.969329,3.213,14.680000000000001,6.586
Cyient Limited,31.869324,4.055477,10.214,13.802,8.180001
Cyient DLM Limited,77.56678,5.6463,36.636,7.359999999999999,3.451
Dabur India Limited,50.44554,8.706872,16.24,16.979,7.819
Dalmia Bharat Limited,43.22077,1.8862859,27.96,4.622,3.0509999999999997
Dalmia Bharat Sugar and Industries Limited,10.7013445,0.9760804,11.967,9.2819996,5.367
Damodar Industries Limited,65.54656602500884,0.7046143,154.47,1.4529999,1.2850000000000001
Dangee Dums Limited,65.54656602500884,7.7620397,126.704,14.551873906103149,5.2030721163794205
Datamatics Global Services Limited,21.04235,2.9294279,2.882,14.956,7.829999999999999
Data Patterns (India) Limited,74.89885,10.487498,0.264,14.551873906103149,5.2030721163794205
Davangere Sugar Company Limited,35.8,1.4858881,77.692,14.551873906103149,5.2030721163794205
D. B. Corp Limited,11.929825,2.4876533,12.558,21.485001,11.7510006
,14.364687,4.175482,90.015,46.355000000000004,13.224
Dilip Buildcon Limited,14.506558,1.302631,189.205,11.694,4.725999799999999
Dhampur Bio Organics Limited,73.708855,0.79563314,58.935,14.551873906103149,5.2030721163794205
Valor Estate Limited,36.29569,1.8955495,39.814,14.551873906103149,5.2030721163794205
DB (International) Stock Brokers Limited,18.096775,2.271485,7.295,13.251,5.9320003
Dishman Carbogen Amcis Limited,65.54656602500884,0.732244,43.699,-3.0250002,0.17299999
DCB Bank Limited,6.828984,0.72042364,89.8259119818285,11.229999,0.899
DC Infotech and Communication Limited,34.070892,8.151308,74.348,14.551873906103149,5.2030721163794205
DCM Limited,28.67116,9.564787,8.185,14.551873906103149,5.2030721163794205
DCM Financial Services Limited,65.54656602500884,7.785872018563158,89.8259119818285,14.551873906103149,5.2030721163794205
DCM Nouvelle Limited,78.11151,1.2853371,114.732,14.551873906103149,5.2030721163794205
DCM Shriram Limited,31.976397,2.509361,33.168,8.106,4.301
DCM Shriram Industries Limited,13.326444,1.8720963,43.098,14.937000000000001,6.43
DCW Limited,316.55176,2.6262336,42.547,14.551873906103149,5.2030721163794205
DCX Systems Limited,61.468925,3.2281034,25.802,14.551873906103149,5.2030721163794205
Deccan Cements Limited,23.93149,1.1977891,72.34,14.551873906103149,5.2030721163794205
,169.97327,3.7370377,102.071,14.551873906103149,5.2030721163794205
Deepak Fertilisers And Petrochemicals Corporation Limited,21.714418,2.5958357,66.058,12.68,6.788000499999999
Deepak Nitrite Limited,41.463726,6.9542003,16.724,18.014,10.7559994
Deep Industries Limited,26.135733,2.4099822,11.58,9.551,4.956
Delhivery Limited,5130.0,2.8932846,12.787,14.551873906103149,5.2030721163794205
Delphi World Money Limited,22.00106,1.0425315,13.972,14.551873906103149,5.2030721163794205
Delta Corp Limited,19.440619,1.1851673,1.784,6.3590005000000005,2.401
Delta Manufacturing Limited,65.54656602500884,4.1993213,148.376,14.551873906103149,5.2030721163794205
DEN Networks Limited,8.900001,0.568026,0.685,5.297000000000001,-0.149
De Nora India Limited,36.995075,5.433228,89.8259119818285,15.754999999999999,10.3369996
Dev Information Technology Limited,20.041666,6.4362173,25.015,14.551873906103149,5.2030721163794205
Devyani International Limited,633.2143,18.327477,213.006,-2.128,3.9130002
Digicontent Limited,20.195206,24.725367,1007.864,395.80397999999997,11.7010005
Dhampur Sugar Mills Limited,15.120149,0.9722008,89.085,14.551873906103149,5.2030721163794205
Dhanlaxmi Bank Limited,43.84375,1.0088686,89.8259119818285,2.325,0.154
Dhani Services Limited,65.54656602500884,1.5642656,20.129,14.551873906103149,5.2030721163794205
Dhanuka Agritech Limited,25.22857,5.370508,6.632,22.028999,11.791000499999999
Dharmaj Crop Guard Limited,23.059267,2.5980437,31.134,14.551873906103149,5.2030721163794205
Dhruv Consultancy Services Limited,30.706348,2.7827194,30.653,14.551873906103149,5.2030721163794205
Dhunseri Investments Limited,16.003983,0.49802527,10.96,14.551873906103149,5.2030721163794205
Diamond Power Infrastructure Limited,263.85965,7.785872018563158,89.8259119818285,14.551873906103149,5.2030721163794205
Diamines and Chemicals Limited,82.45484,2.9445221,2.721,3.769,2.8870001
Prataap Snacks Limited,66.5074,3.4568672,9.135,5.3489998,3.081
DIC India Limited,123.429825,1.6294404,1.035,-2.572,0.9119999999999999
,39.560974,4.7665925,18.027,14.551873906103149,5.2030721163794205
Digidrive Distributors Limited,31.12925,0.78136736,0.04,14.551873906103149,5.2030721163794205
DiGiSPICE Technologies Limited,16.75138,2.8690386,10.546,14.551873906103149,5.2030721163794205
Digjam Limited,65.54656602500884,8.692249,320.96,14.551873906103149,5.2030721163794205
Dish TV India Limited,65.54656602500884,7.785872018563158,89.8259119818285,14.551873906103149,5.2030721163794205
Divgi TorqTransfer Systems Limited,59.322273,3.2981133,0.269,14.551873906103149,5.2030721163794205
Divi's Laboratories Limited,84.786934,11.327252,0.058,13.911999999999999,9.119
Dixon Technologies (India) Limited,147.492,45.748222,30.83,36.815999999999995,4.616
DJ Mediaprint & Logistics Limited,103.31867,16.843426,55.457,21.57,12.806000000000001
DLF Limited,58.06396,5.1943936,10.664,9.224,1.9460000000000002
D-Link (India) Limited,20.025251,4.4801536,1.31,23.785999999999998,11.274000000000001
Avenue Supermarts Limited,83.91246,11.177812,3.54,14.302999999999999,10.529
DMCC Speciality Chemicals Limited,72.49056,4.491939,27.904,6.361,3.842
Diligent Media Corporation Limited,0.47529814,7.785872018563158,89.8259119818285,14.551873906103149,5.2030721163794205
Dodla Dairy Limited,34.326416,5.7861605,3.586,18.499,11.841
Dolat Algotech Limited,8.997159,2.8147984,10.605,14.551873906103149,5.2030721163794205
Dollar Industries Limited,30.496325,3.6138282,40.978,14.551873906103149,5.2030721163794205
Dolphin Offshore Enterprises (India) Limited,99.10072,9.100068,0.437,14.551873906103149,5.2030721163794205
DOMS Industries Limited,82.600525,16.27704,21.377,14.551873906103149,5.2030721163794205
Donear Industries Limited,18.800982,3.8905838,165.023,14.551873906103149,5.2030721163794205
D. P. Abhushan Limited,40.30645,9.963652,58.737,30.375000000000004,12.693999999999999
D.P. Wires Limited,20.889929,2.4450915,0.473,14.551873906103149,5.2030721163794205
DRC Systems India Limited,23.6281,7.9174743,1.57,14.551873906103149,5.2030721163794205
Dreamfolks Services Limited,30.363705,7.929255,19.151,30.953000000000003,12.663001
Dredging Corporation of India Limited,65.54656602500884,1.8715559,44.162,14.551873906103149,5.2030721163794205
Dr. Reddy's Laboratories Limited,20.24985,3.6595013,15.694,19.273001,10.404000400000001
Dynacons Systems & Solutions Limited,27.605152,9.044633,35.041,38.939997999999996,10.3870004
Dhunseri Tea & Industries Limited,65.54656602500884,0.534233,48.823,14.551873906103149,5.2030721163794205
Ducon Infratechnologies Limited,18.5,1.6774611,85.608,14.551873906103149,5.2030721163794205
Dhunseri Ventures Limited,7.2083917,0.42496803,12.719,14.551873906103149,5.2030721163794205
Dwarikesh Sugar Industries Limited,65.54656602500884,1.4520453,29.803,-0.14100000000000001,1.509
Dynamic Cables Limited,46.900146,7.002099,35.17,17.729001,9.807
Dynamatic Technologies Limited,61.21872,8.409411,87.622,14.551873906103149,5.2030721163794205
Dynemic Products Limited,39.912876,2.3720486,50.035,5.923,3.708
E2E Networks Limited,189.98776,11.744558,37.176,11.418000000000001,7.282
Easy Trip Planners Limited,66.48,4.872472,3.117,14.551873906103149,5.2030721163794205
eClerx Services Limited,33.927296,8.338817,14.133,25.861,15.812000000000001
,27.519531,9.530251,16.778,14.551873906103149,5.2030721163794205
Edelweiss Financial Services Limited,21.503485,1.7740823,318.382,9.6820004,1.361
Educomp Solutions Limited,65.54656602500884,7.785872018563158,89.8259119818285,14.551873906103149,-1.8499999999999999
Eicher Motors Limited,30.591475,6.859544,2.128,24.451999999999998,13.003
E.I.D.- Parry (India) Limited,22.209724,2.3061912,15.623,14.551873906103149,5.2030721163794205
,51.17011,15.074703,81.022,50.743,18.101999
EIH Associated Hotels Limited,30.698557,5.3228884,0.873,14.551873906103149,5.2030721163794205
EIH Limited,38.176693,6.448029,4.877,14.551873906103149,5.2030721163794205
Eimco Elecon (India) Limited,25.437895,2.991673,0.191,12.479,6.8670005000000005
Everest Kanto Cylinder Limited,18.50668,1.9774069,5.949,14.551873906103149,5.2030721163794205
Eldeco Housing and Industries Limited,28.471123,2.402645,26.826,8.7139994,3.44
Elecon Engineering Company Limited,38.05433,7.7033253,6.726,22.412000000000003,12.304
Electrosteel Castings Limited,9.710582,1.5755185,35.375,17.413999,8.441
Electrotherm (India) Limited,4.2573876,7.785872018563158,89.8259119818285,14.551873906103149,5.2030721163794205
Elgi Equipments Limited,56.692387,10.79607,30.267,20.577,10.127
Elgi Rubber Company Limited,47.505974,3.1453443,161.766,14.551873906103149,5.2030721163794205
Elin Electronics Limited,59.0625,2.0521173,2.384,14.551873906103149,5.2030721163794205
Emami Limited,32.013535,9.428884,2.831,30.492002000000003,14.798
Emami Paper Mills Limited,10.426874,1.4615552,79.23,11.407,6.18
Emami Realty Limited,65.54656602500884,7.785872018563158,89.8259119818285,14.551873906103149,5.2030721163794205
,65.54656602500884,1.6299993,7.995,-9.029,-3.363
,46.13402,6.3446727,27.624,16.485001,8.06
Electronics Mart India Limited,34.772633,4.639737,114.616,14.551873906103149,5.2030721163794205
Emkay Global Financial Services Limited,13.64195,2.9451823,11.002,25.253999999999998,6.0060002
Emmbi Industries Limited,23.43412,1.7569072,91.924,14.551873906103149,5.2030721163794205
EMS Limited,29.106045,6.263611,8.826,14.551873906103149,5.2030721163794205
eMudhra Limited,93.0715,10.8828,89.8259119818285,14.636,8.988
Endurance Technologies Limited,39.2668,5.6975513,14.365,15.540999999999999,7.383000000000001
Energy Development Company Limited,52.81481,1.2620586,150.401,2.609,1.8010000000000002
Engineers India Limited,27.920973,4.341415,1.221,16.288,2.9590001
Entertainment Network (India) Limited,36.14403,1.0857285,24.943,14.551873906103149,5.2030721163794205
Entero Healthcare Solutions Limited,87.52901,3.804508,20.591,14.551873906103149,5.2030721163794205
EPACK Durable Limited,91.92929,4.886023,46.671,14.551873906103149,5.2030721163794205
Epigral Limited,27.12383,5.680628,64.014,23.216998999999998,11.254
EPL Limited,32.48157,3.8187122,38.29,12.154,7.794
Equippp Social Impact Technologies Limited,65.54656602500884,37.847332,29.425,14.551873906103149,5.2030721163794205
Equitas Small Finance Bank Limited,11.777979,1.2848535,18.247,7.846,1.01
Eris Lifesciences Limited,52.335552,6.5635633,86.078,13.091,6.705
ESAB India Limited,54.773262,26.804825,1.226,51.63100000000001,25.888002
ESAF Small Finance Bank,70.27273,0.7984713,89.8259119818285,14.551873906103149,5.2030721163794205
Escorts Kubota Limited,29.327362,3.5147586,1.015,12.642000000000001,5.369
Essar Shipping Limited,1.5696517,7.785872018563158,89.8259119818285,14.551873906103149,5.2030721163794205
Integra Essentia Limited,32.636364,1.8835256,6.885,6.691,0.51599997
Ester Industries Limited,65.54656602500884,2.1375875,104.575,-11.766,-1.125
Ethos Limited,83.56797,8.203895,19.352,11.3520004,6.358
Eureka Forbes Limited,88.80656,2.5461028,1.823,2.9289998,1.712
Eurotex Industries and Exports Limited,65.54656602500884,7.785872018563158,89.8259119818285,14.551873906103149,-7.117
Eveready Industries India Limited,38.111755,7.435811,79.266,14.551873906103149,5.2030721163794205
Everest Industries Limited,117.322235,2.034269,49.791,1.762,0.721
Excel Realty N Infra Limited,61.000004,0.7736208,0.251,1.29700005,-0.8340000000000001
Excel Industries Limited,21.39554,1.1411825,0.125,14.551873906103149,5.2030721163794205
Exicom Tele-Systems Limited,81.730774,4.2699976,89.8259119818285,14.551873906103149,5.2030721163794205
Exide Industries Limited,42.309643,2.5631328,13.489,6.388000000000001,4.1890003
Expleo Solutions Limited,20.589869,3.6741757,4.263,14.551873906103149,5.2030721163794205
Exxaro Tiles Limited,65.54656602500884,0.14566796,35.215,14.551873906103149,5.2030721163794205
The Fertilisers and Chemicals Travancore Limited,65.54656602500884,46.846462,138.861,-5.037,0.31400002
Fairchem Organics Limited,39.80883,5.7514133,2.524,14.551873906103149,5.2030721163794205
Faze Three Limited,29.307898,2.7729862,44.575,14.551873906103149,5.2030721163794205
Fineotex Chemical Limited,29.705349,8.117382,1.144,14.551873906103149,5.2030721163794205
Future Consumer Limited,65.54656602500884,7.785872018563158,89.8259119818285,14.551873906103149,5.2030721163794205
FCS Software Solutions Limited,65.54656602500884,1.348225,89.8259119818285,14.551873906103149,5.2030721163794205
FDC Limited,25.120762,1.7344518,0.878,14.848,7.746
The Federal Bank Limited,11.769415,1.4821781,89.8259119818285,13.947999999999999,1.316
Fedbank Financial Services Limited,14.415406,1.6183078,415.97,13.74,2.3559999
Fiberweb (India) Limited,15.117794,1.0352343,4.727,7.102,3.8089999999999997
Fiem Industries Limited,21.553019,4.5117054,2.606,14.551873906103149,5.2030721163794205
Filatex India Limited,24.111538,2.3108964,19.338,14.551873906103149,5.2030721163794205
Filatex Fashions Limited,65.54656602500884,0.30763665,2.27,14.551873906103149,5.2030721163794205
Finolex Cables Limited,25.186926,3.3927631,0.358,14.276,5.475999799999999
Fine Organic Industries Limited,32.588894,6.7479396,0.17,22.929001,14.786
Fino Payments Bank Limited,28.937502,3.90449,89.8259119818285,14.557999999999998,2.841
Finolex Industries Limited,18.469545,2.1750183,5.437,12.934000000000001,3.5720002
,65.54656602500884,7.916795,37.52,14.551873906103149,5.2030721163794205
Five-Star Business Finance Limited,23.260077,3.9217942,120.21,18.591999,8.643
,28.154205,3.5319843,7.66,14.551873906103149,5.2030721163794205
Flexituff Ventures International Limited,0.56025714,7.785872018563158,89.8259119818285,14.551873906103149,5.2030721163794205
Gujarat Fluorochemicals Limited,117.05076,7.815504,35.494,6.8959996,4.244
Federal-Mogul Goetze (India) Limited,15.961848,1.9914321,0.665,14.551873906103149,5.2030721163794205
Future Market Networks Limited,1.5252264,6.0788865,583.376,14.551873906103149,5.2030721163794205
Foods and Inns Limited,27.6089,1.6794404,92.141,6.236,4.385
Force Motors Limited,18.364529,3.4163764,8.946,20.763001,11.4350006
Fortis Healthcare Limited,78.21429,6.5240583,13.592,8.186,5.0569999999999995
Foseco India Limited,37.589745,9.146534,0.667,23.401,10.767
Firstsource Solutions Limited,46.655712,6.262567,57.758,14.155000000000001,7.08
Fusion Finance Limited,65.54656602500884,0.6130502,302.509,14.551873906103149,5.2030721163794205
Gabriel India Limited,32.93797,6.3919573,7.503,20.887,9.721
Gujarat Ambuja Exports Limited,16.775816,1.955186,5.795,12.3430006,6.401999999999999
GAIL (India) Limited,11.039841,1.5204985,23.366,14.696000000000002,6.624
,57.212395,10.605622,54.109,14.551873906103149,5.2030721163794205
Galaxy Surfactants Limited,28.912947,3.99337,6.584,14.575,7.688000000000001
Gallantt Ispat Limited,26.748861,3.2438376,15.539,12.917000000000002,9.382
Gandhar Oil Refinery (India) Limited,16.812159,1.701614,17.853,14.551873906103149,5.2030721163794205
Gandhi Special Tubes Limited,16.737358,4.084114,0.108,26.728,16.628
Ganesha Ecosphere Limited,60.09905,5.042943,37.904,14.551873906103149,5.2030721163794205
Ganesh Benzoplast Limited,15.49217,1.9876864,11.196,14.551873906103149,5.2030721163794205
Ganesh Housing Corporation Limited,20.070421,7.2886844,2.408,36.334,24.382
Ganga Forging Limited,176.5,3.0378659,28.578,2.5799999000000002,2.207
Ganges Securities Limited,34.20211,0.35706162,0.023,14.551873906103149,5.2030721163794205
Garware Technical Fibres Limited,38.285164,7.0666842,9.977,14.551873906103149,5.2030721163794205
GACM Technologies Limited,26.0,0.7492795,11.911,5.1209997,3.644
GACM Technologies Limited,32.0,0.9221902,11.911,5.1209997,3.644
Gateway Distriparks Limited,17.51641,2.0197816,24.085,11.941,6.3379996
Gayatri Highways Limited,65.54656602500884,7.785872018563158,89.8259119818285,14.551873906103149,0.23800000000000002
GeeCee Ventures Limited,17.907698,1.4024037,89.8259119818285,14.551873906103149,5.2030721163794205
Geekay Wires Limited,65.54656602500884,4.153014,81.929,36.535000000000004,15.183
Generic Engineering Construction and Projects Limited,22.554403,0.85354614,25.745,4.329000000000001,3.121
Genesys International Corporation Limited,82.19928,7.198277,14.352,10.263,7.457
Gensol Engineering Limited,32.410133,4.820507,228.07,15.987000000000002,7.829999999999999
Genus Paper & Boards Limited,221.59999,1.2046098,69.601,14.551873906103149,5.2030721163794205
Genus Power Infrastructures Limited,72.17433,6.189522,69.599,10.225,4.506
Geojit Financial Services Limited,16.214993,3.0621295,50.905,21.447,10.091999999999999
GE Power India Limited,65.54656602500884,20.858107,27.584,-28.317999999999998,-3.085
The Great Eastern Shipping Company Limited,4.80467,1.0054094,20.654,22.97,8.9490004
GFL Limited,65.54656602500884,0.3860046,89.8259119818285,14.551873906103149,5.2030721163794205
Grand Foundry Limited,65.54656602500884,7.785872018563158,89.8259119818285,14.551873906103149,5.2030721163794205
GHCL Limited,11.757315,1.9629937,5.587,17.909001,10.982
GHCL Textiles Limited,21.62069,0.7222034,0.994,14.551873906103149,5.2030721163794205
GIC Housing Finance Limited,6.599673,0.59465444,469.393,14.551873906103149,5.2030721163794205
General Insurance Corporation of India,11.585101,0.9838485,89.8259119818285,8.677,2.646
Gillanders Arbuthnot and Company Limited,65.54656602500884,1.2220457,48.359,-14.039999,0.14100000000000001
Gillette India Limited,65.65178,30.480955,0.005,14.551873906103149,5.2030721163794205
Ginni Filaments Limited,65.54656602500884,1.3984599,40.197,14.551873906103149,5.2030721163794205
Gujarat Industries Power Company Limited,16.526686,1.0768491,18.588,14.551873906103149,5.2030721163794205
GKW Limited,129.60384,0.633518,0.001,14.551873906103149,5.2030721163794205
Gland Pharma Limited,42.01905,3.3071914,3.717,8.091,5.274
GlaxoSmithKline Pharmaceuticals Limited,57.312325,23.489433,0.884,42.028999999999996,17.087
Glenmark Pharmaceuticals Limited,65.54656602500884,5.575492,15.686,14.551873906103149,5.2030721163794205
Gujarat Lease Financing Limited,150.0,7.785872018563158,89.8259119818285,14.551873906103149,1.242
Global Education Limited,11.234177,1.380061,89.8259119818285,34.614,23.070998
Globale Tessile Limited,103.413795,7.785872018563158,89.8259119818285,14.551873906103149,5.2030721163794205
Global Vectra Helicorp Limited,65.54656602500884,18.296206,2371.928,14.551873906103149,5.2030721163794205
Globe Textiles (India) Limited,13.78125,1.096742,124.837,9.4919994,3.09
Globus Spirits Limited,42.4941,2.6635253,33.762,14.551873906103149,5.2030721163794205
Gloster Limited,65.54656602500884,0.6771516,17.434,14.551873906103149,5.2030721163794205
Alivus Life Sciences Limited,28.850508,4.796838,0.629,17.18,11.428001
G.M. Breweries Limited,12.691038,2.155084,89.8259119818285,19.864,7.348000000000001
Gujarat Mineral Development Corporation Limited,16.321321,1.6742911,0.046,10.585,5.284
GMM Pfaudler Limited,52.519737,5.222676,90.392,9.892999399999999,4.782
GMR Airports Limited,65.54656602500884,7.785872018563158,89.8259119818285,14.551873906103149,2.073
GMR Power And Urban Infra Limited,3.9682033,8.865997,1174.798,14.551873906103149,5.3100000000000005
G N A Axles Limited,18.509443,2.0827746,29.842,11.7639996,6.525
Gujarat Narmada Valley Fertilizers & Chemicals Limited,19.188162,1.0261738,0.036,14.551873906103149,5.2030721163794205
Goa Carbon Limited,17.425829,2.5837467,134.792,14.551873906103149,5.2030721163794205
GOCL Corporation Limited,29.028776,1.2436644,84.833,4.3709997000000005,-1.166
Go Fashion (India) Limited,60.728703,7.934761,75.478,14.057,7.8839995
,134.875,2.711714,146.359,2.484,2.4820002
Godfrey Phillips India Limited,29.485582,6.3059993,8.149,14.551873906103149,5.2030721163794205
Godha Cabcon & Insulation Limited,14.25,1.1089494,2.795,14.551873906103149,5.2030721163794205
,195.32738,6.486716,7.501,14.551873906103149,5.2030721163794205
Godrej Agrovet Limited,35.353855,5.9180794,72.939,13.902001,5.899
Godrej Consumer Products Limited,65.54656602500884,9.0306225,31.458,-2.776,9.312
Godrej Industries Limited,93.86896,4.7320385,191.784,14.551873906103149,5.2030721163794205
Godrej Properties Limited,57.771107,7.39716,122.227,13.526,-0.08
Goenka Diamond and Jewels Limited,65.54656602500884,0.15274273,89.8259119818285,-1.234,5.2030721163794205
Gokaldas Exports Limited,60.158443,5.684072,62.327,14.551873906103149,5.2030721163794205
Gokul Refoils & Solvent Limited,53.85345,1.8743438,101.451,14.551873906103149,5.2030721163794205
Gokul Agro Resources Limited,24.927168,6.422165,76.76,14.551873906103149,5.2030721163794205
Goldiam International Limited,46.08032,6.5068765,0.673,14.837,10.218000400000001
AION-TECH Solutions Limited,34.50655,4.0742455,23.127,14.551873906103149,5.2030721163794205
Goodluck India Limited,18.9388,2.60893,53.18,14.551873906103149,5.2030721163794205
Gopal Snacks Limited,50.064022,10.972359,1.349,24.610001,16.622999999999998
Goyal Aluminiums Limited,63.176468,7.6659527,7.82,14.551873906103149,5.2030721163794205
Godawari Power & Ispat Limited,14.991602,2.9005659,0.744,20.688999,14.054
Gujarat Pipavav Port Limited,23.934124,3.7907434,2.81,15.873000000000001,10.395999999999999
GPT Healthcare Limited,30.64628,6.9632325,13.979,14.551873906103149,5.2030721163794205
GPT Infraprojects Limited,25.132618,5.3911505,64.05,14.551873906103149,5.2030721163794205
Granules India Limited,29.218128,4.150925,32.014,15.237,8.904
Graphite India Limited,23.442863,1.871631,4.111,14.551873906103149,5.2030721163794205
Grasim Industries Limited,37.320133,1.9332227,100.1,14.551873906103149,5.2030721163794205
Gravita India Limited,59.53301,16.94637,59.404,33.426,12.607001
